Date,Time,Symbol,Company,Severity,Current_Price,Change_%,RSI,Volume_Ratio,Risk_Flags,Action_Required
2026-02-03,02:19,786,786,High,0,0,50.0,33244.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,786R,786R,High,0,0,50.0,198112.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AABS,AABS,High,0,0,50.0,61.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AASM,AASM,High,0,0,50.0,14500.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AATM,AATM,High,0,0,50.0,1168.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ABL,ABL,High,0,0,50.0,46307.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ABOT,ABOT,High,0,0,50.0,1768.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ACIETF,ACIETF,High,0,0,50.0,8000.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ACPL,ACPL,High,0,0,50.0,174112.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ADAMS,ADAMS,High,0,0,50.0,730.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ADMM,ADMM,High,0,0,50.0,153597.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGHA,AGHA,High,0,0,50.0,2509086.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGIC,AGIC,High,0,0,50.0,3074.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGICR2,AGICR2,High,0,0,50.0,350180.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGIL,AGIL,High,0,0,50.0,34130.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGL,AGL,High,0,0,50.0,348365.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGLNCPS,AGLNCPS,High,0,0,50.0,406.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGP,AGP,High,0,0,50.0,68181.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGSML,AGSML,High,0,0,50.0,140278.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AGTL,AGTL,High,0,0,50.0,34011.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AHCL,AHCL,High,0,0,50.0,1470094.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AHL,AHL,High,0,0,50.0,102015.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AICL,AICL,High,0,0,50.0,220692.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AIRLINK,AIRLINK,High,0,0,50.0,835616.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AKBL,AKBL,High,0,0,50.0,1133659.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AKDHL,AKDHL,High,0,0,50.0,1044.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AKDSL,AKDSL,High,0,0,50.0,1022840.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AKGL,AKGL,High,0,0,50.0,1314.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ALAC,ALAC,High,0,0,50.0,85683.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ALIFE,ALIFE,High,0,0,50.0,2799.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ALNRS,ALNRS,High,0,0,50.0,7725.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,ALTN,ALTN,High,0,0,50.0,295907.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AMBL,AMBL,High,0,0,50.0,21095.0,Abnormal volume spike (3x avg),Review immediately
2026-02-03,02:19,AMTEX,AMTEX,High,0,0,50.0,172454.0,Abnormal volume spike (3x avg),Review immediately
